Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,avg_USA
2019-12-02,123.62691395622434,49.04845142150855,48.723000523686046,55.43727147431703,75.41853428180332,68.81260886586603,42.73377692319124,78.07463024958336,39.47919345521429,75.0909737195989,60.34244065619752,152.42416050415918,48.528866463261814,67.47198526608439,52.680019875226115,37.120510590053335,54.904260273878506,42.05460989109822,47.433335482407706,58.253755510576156,47.14318197766293,64.59478861743611,53.8899472318825,60.2979973583023,48.83580871711772,52.79487011774292,75.00785666026808,47.904905631693815,59.54020698107241,47.33614713327772,60.16228114882348,47.9337318371342,52.349045808801364,81.74994534841285,66.7552719050861,41.26695005990237,46.655340407458574,64.50734404142139,51.660220141751616,43.48045605981793,37.130761311694286,46.75509526705593,63.177147066751616,54.00471436798765,58.49563447333804,67.52775077623151,54.605991367037646,108.59174226258881,74.04383420561908,73.3579912162358,51.93131389764145,46.459479607587774,59.834121775339696,60.14039951253041
2019-12-09,119.11505991202593,53.408064886241675,51.74579544525528,64.86088931259539,75.76595136705032,78.4330986374883,41.3700137144769,69.45705861737055,43.261383765063,79.3875468114688,66.28561452299067,148.93352673534275,49.146704212639676,68.12207256041839,56.375900896132976,40.78203435971902,64.50727767435096,42.65562949826768,45.24373077432309,53.134966695273846,41.617501386817324,51.62763707545725,55.6524215312466,64.30111431084657,48.89465795243921,50.51783808351397,73.35717035893269,50.31360078972153,61.508159748537025,48.701251506334344,65.22425299335522,46.36593585138467,55.976816418825436,78.06651336394596,64.23583554688578,47.77700570871217,53.0694297414994,78.92436844854116,51.95473136170909,58.06163303164813,46.38863524642968,52.87479810484688,67.12384595437406,57.060670292455065,64.43087576257678,62.28229016017265,55.35769352980937,181.59432070775975,51.37283433688053,77.75300513088034,59.14538337891594,39.89374940008146,72.24414062887156,63.12570638194157
2019-12-16,116.98460510397794,58.90088210379258,55.22662389224172,70.21768009716367,83.39227409362229,87.14128690698828,44.55136552429953,90.81137287197042,52.40491179523448,78.55939470110597,69.57174120258396,195.63650141405643,53.989594154897354,78.9007900394478,60.344845535705005,45.95435072356871,61.18487869192489,51.01734737282432,50.59203315337373,59.09491482908985,47.28965121800939,46.08021193369086,55.82816244326757,68.70113117357029,51.93990253085411,56.18455672405853,90.33928378207588,56.22351272469826,68.10435861296236,54.93953373996947,44.89580722230478,43.852758274326746,61.88607093240941,83.90333079359208,73.1783506526778,49.089475598133184,58.01701896169201,69.14012008127375,53.1081282498015,47.04577335441929,47.93521292497567,54.265055222683976,70.978924313654,58.59432012990643,68.04855698448249,82.62098795486719,62.67151778967527,124.99149119467664,54.03999038812485,87.24134569414484,58.51300827675847,54.6593870662724,76.81610603123717,66.89812145628521
2019-12-23,102.52401011936236,57.440720232439254,60.67342982151785,68.32914631660952,85.65140316512128,89.73775359210339,44.23256522828326,100.57497614133308,35.67617065492666,80.19323819906838,68.12580027559945,164.168043233743,83.73312818575337,85.22067190882089,62.02773936347587,50.35643121927485,73.4708718953502,49.30092454430865,54.379565942306115,62.383441682984724,45.9811314046592,59.30580996915239,61.57506714194057,67.7685105908715,61.582097399326976,60.25744059051024,79.70428090326622,60.26105380473596,71.10799230718564,59.91216202585543,47.752611583015,43.6148622360129,67.19231363969823,84.65637602790962,74.94971689488041,49.579524551362496,65.98616385465199,76.84020176535505,53.76787687157732,41.500936674097,49.12902810538829,55.739835778378364,65.6684274183939,74.15489824314686,74.59658429550784,73.54554230001186,68.46082139119436,90.60670119340188,52.951278171426566,87.1021574484614,56.8451721394415,68.77537191464971,89.22610569373346,68.26977520852043
2019-12-30,121.15007361057896,58.457756343016136,59.25552377827128,70.89470591140044,85.00367110324733,74.11148154604109,47.649182832361106,97.27977057061923,45.82793248267562,80.47916083058445,69.47150424636195,174.21877981142754,66.54862479270795,72.58571866447572,61.39156557358557,55.61577568583781,75.22854599169268,55.93650703673746,52.0816856211662,65.29487720906063,47.28068567974987,48.69781057548831,61.517931729345634,67.73301240270406,55.37975568558829,66.95912521568403,97.88992902158665,56.27280740498374,74.9061518681424,61.44132944370257,66.23074743396542,47.132136404572584,66.96813051182428,78.66120719882026,72.22952548846497,47.23594472617857,61.546825420470675,84.3417793018692,52.373377723829975,54.1847452131697,46.89213501762654,50.322212091828796,81.74514925363391,66.13774666585446,69.34434252506952,81.8917389366363,66.84985338466758,132.2290899162681,42.51971260524976,82.99601106173562,61.938738652736866,51.71348729062087,80.63638183966073,69.29589436478452
2020-01-06,122.3778294657094,43.42537917324184,49.46689551061455,55.94944808407962,69.80880452169896,72.9085813213442,48.638631491667425,84.61044808538959,39.48347994382385,69.06655792353068,58.378966195557325,158.36886989602496,48.4530221623946,72.09827560057698,51.30633281369117,41.56077970126905,55.902783463968326,37.5629674602288,43.81093618755581,57.790669829734405,41.63621711439284,64.27676994566656,50.40490252769492,64.16108355042805,46.02334239632885,47.502581810974064,69.4440796371059,49.77626092143733,85.64427705404748,61.0708367267988,53.94242689425406,46.537577470028324,46.46984863130246,75.30942848001685,67.15991534491575,43.566721181262224,50.53099224571693,63.16530108005114,55.38486668285426,49.15154369277039,45.95466115081277,48.13666181428282,74.089879186262,48.335799893917674,61.95706846642786,64.2193882941375,57.79124084182209,158.85276008009745,54.68367327656321,69.96130299399658,60.61785779938928,45.92383645959023,85.01717075001268,62.03150817410303
2020-01-13,101.10395220521127,45.42898515510449,46.26826461101022,57.44410769356376,72.7365338349297,66.27384884053214,42.1463562101297,58.716932377192926,37.572596228479796,71.3500898661359,58.580146405569245,131.01819471338146,46.84125871543122,67.8097855643788,50.40334950031388,39.221929356534616,57.102155187968606,39.61447087944251,43.57051168095828,62.19567163998626,42.532872185462274,62.01814594589141,50.223835786290074,64.45713345319827,46.43955121565201,49.41214151022653,60.91456729430802,48.97421632389538,65.77726104080062,56.71822531149299,42.52237845563837,50.63512529306354,50.50798043034104,75.53756622275256,68.76660294875005,42.53568767389384,48.42667461007321,66.97593817995468,51.45113907408185,57.04802026269842,39.84228721901103,47.524912024248025,59.04551657527479,52.629158046788476,60.79436100624813,63.499060529996044,56.969783605099586,115.20125275265491,46.29217130168896,69.58504950073531,57.51798862296232,39.464320642958704,77.22152743183169,58.167199870645625
2020-01-20,0.3029326854773786,1.326425904571532,0.3773611365963333,10.72248186785658,10.642596029813793,0.7318646317271221,2.8585696485547114,0.28153973064161514,8.444759850891424,2.6198213536415804,6.2666240820524886,3.8045740757517983,0.0822321215697553,0.0,6.7616235916533265,1.3754016130963551,2.0306502261794868,2.5197830038862503,5.387923810702442,5.900942390987682,7.357780064806696,3.1500439213733338,4.7283470926998685,2.2187874578633067,2.8566967683160343,3.182513536954364,0.0,3.2413267011226963,0.0,4.577801319386127,1.2221442855560118,0.5557515561867522,0.0,4.260384301007446,4.678677915926334,2.6981041941513184,4.333918150837319,0.5402172214960868,6.28023841502761,0.7360825674990689,0.11293007825633986,1.6905256229991747,0.0,6.728969157919612,9.866511497583645,0.22353424709418665,2.092147411606383,0.0,0.0,2.6314364847908505,4.282507729156868,4.310291231153615,0.0,3.0376561638947677
2020-01-27,66.30241770394912,42.929680906400506,37.31382989398379,50.38909393999794,61.170962632337215,57.08803023168003,37.15699047771096,73.17939678878498,37.10590800389641,62.410765790591924,53.71516362129356,119.34863996679216,44.25818762146893,58.620942157153515,47.513242727843895,35.83738930627466,62.11402050498703,35.472686570159176,34.150709553489506,46.896802254872796,42.003737034247315,55.18099717771139,51.22515271283122,59.500344646554794,51.91618991499541,43.991888679973776,60.40178548082651,44.07405263477935,60.558413073910295,54.420325335466316,44.39691480623011,45.26422476700603,40.34384922081807,71.51777120345174,58.47659750750907,39.30622656261271,39.254897619295996,59.06197512391634,46.86558845581882,47.8131941020775,39.09973731645215,39.32630307316472,60.39738996501062,46.242875980317926,53.06347986994536,52.38243790231879,47.108079702094976,194.95807202321885,39.07387309695573,61.08595634409362,55.74246423976747,39.886875355139345,76.63685367590304,54.406667646378935
2020-02-03,80.89613704096743,33.08055112694876,36.65344965783775,41.33055821909196,57.32859518959225,49.85413922287396,36.76004156453706,56.69804311899455,36.411772883328844,57.41316926511629,47.91351165292583,92.77966417390509,37.6096125915836,56.66395107065132,41.643942934672786,32.207221000647785,51.06251665731066,32.97275306520959,31.367846961789322,42.786206273585,34.52052373475684,50.38035732510184,47.19227065078583,56.49827653325132,44.7992824918066,35.98469057836922,60.07967464979723,37.86249207249408,54.27023559457263,43.10532061695025,39.20366900448492,37.412953856339115,38.79225591128402,65.58573879259592,52.622165704821384,32.14628609731399,37.24701627869032,57.50362270402209,41.048152442367616,43.6176267195509,29.777508757923346,35.857512271092965,65.26772873974414,35.963432321193366,47.687229950531645,49.13140134159664,46.822012800648025,115.53920919035481,40.9830185607743,51.534519392416456,46.840986702943106,25.37998740619848,50.481187102497756,47.25607603714794
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,61.83164318013957,30.521138738969842,33.53002675791305,34.4454318103672,39.75336954283202,34.254678888175704,25.816820358939605,44.58863332741844,25.02650315867374,47.13500377182561,41.99454087613004,75.01388772883597,36.73434578543147,42.605106626696454,33.642714456078714,28.351964987440947,41.83630986685992,22.22736566098917,27.260965417347702,38.24620830544779,24.323703768729988,41.05506992843362,38.25504349394535,44.70365340513078,33.481069029817924,36.601209131914466,49.25539353196364,28.513797687682963,40.337888349153154,40.38691662656069,45.975910726319064,29.78234420963057,32.53575302775048,49.40434671863381,39.96495204698535,28.223147280022868,31.970920715121856,42.69348499384635,33.633821145856594,17.944735281114312,22.264062688228126,29.765743668402894,51.4693858114464,31.99476705185899,42.23797248716959,37.128783234447006,35.40660776866563,88.53698875652138,63.09156297704352,42.791602408844035,37.551178955429386,33.96982503965477,51.33652728968333,38.894430726085325
2020-02-24,86.48664106800835,44.23808176134374,49.397184040455805,57.706252507249545,72.24296772627054,69.07839000581589,54.14276611738961,87.08708830267095,55.32304878657058,74.85929008345394,62.9862317283296,133.2347465886609,55.36489358676835,57.444763264405964,54.48337451349162,42.622173840430676,66.14280596767122,38.804123812828,51.8978750413984,64.98191497458843,42.941138213736366,58.74435895638106,63.79724517167711,73.0790849999193,50.56440869724616,48.86411472841723,69.9689853606867,51.55842955661912,66.66150182438648,58.55278463946161,70.99492933596109,51.90464952049822,51.29130529553262,73.84784036215461,71.01379004413901,41.961886036421454,48.7079127892971,66.9530910368161,55.00279328642618,47.83793790505415,46.02072922857968,48.15701339441218,79.55209494469361,54.18405869318961,60.154099408645344,61.440076221324304,56.132272921967704,140.40574223950966,60.22005722006629,79.74509683832841,59.331263963093384,43.346775026982364,79.89687948437836,62.47847096346801
2020-03-02,94.86346177270434,45.46803735001892,47.91072555054447,57.609339557610376,66.90593072748251,65.56513998793125,46.925576697475826,71.16568870571886,47.89484394012556,74.51096526098009,58.486685226735524,135.67986482408176,56.67457835395586,64.45456197211654,56.443412557676346,44.795667166228895,58.85559952150175,41.69706583704809,40.113986678464336,55.299665525558936,42.28496917818397,55.078515711731605,63.128108146371936,70.21809377387417,51.463871537218765,46.81188960138453,88.29528257480167,52.70667267806671,67.23208829306566,53.16802259711376,74.0324277749336,49.067720057722156,47.30736565187084,79.2585935672009,61.36128961922935,44.77589012405696,45.76458638302432,69.85032336324196,60.162944231957226,53.98802873293909,48.51948238353693,47.47268039201763,79.36470390362959,52.01923255499808,59.27611142672277,63.9655370364901,59.22799324823794,154.9025967741783,78.45762368342501,60.80030267868861,56.11376800692084,40.11902939060708,74.23305623468727,61.919803745775276
2020-03-09,61.974764732301615,45.776864829684655,42.09385999967993,60.08645023758788,55.52352239557216,52.800009817124156,37.407637568154676,58.44109454414651,37.282855773416244,66.2597181270594,60.20042443898634,141.77184571746938,56.15573061787215,57.9434583736542,48.950989670873355,44.663146459945686,57.911609095338676,42.77705978939386,36.911982854931885,45.49901425961367,33.96452657184023,51.3008278300536,53.52075025539006,65.66914569488826,45.06410334002098,59.93106888544822,71.71355863415435,47.62307747814097,62.016002376749604,50.80360523689258,50.12414741771843,42.568320812594656,44.285276207742946,70.59499188821292,52.3364850564462,44.960529093331296,45.136569902900604,51.308294104449466,49.599583748178475,49.22112937577733,40.557696820529316,45.836784350459354,83.62297716662444,52.84456521118943,64.65428784308935,56.538072029476155,51.576764693865144,82.39255130973363,49.1215026298886,48.102795341586024,51.57378976395419,46.568160301255254,65.28288803504135,54.54428054170623
