Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,avg_USA,Northeast,Midwest,Central,South,West,Caribbean,Albuquerque,Anaheim,Anchorage,Arlington,Atlanta,Aurora,Austin,Bakersfield,Baltimore,Baton Rouge,Boise,Boston,Buffalo,Chandler,Charlotte,Chesapeake,Chicago,Chula Vista,Cincinnati,Cleveland,Colorado Springs,Columbus,Corpus Christi,Dallas,Denver,Detroit,Durham,El Paso,Fort Wayne,Fort Worth,Fremont,Fresno,Garland,Gilbert,Glendale,Greensboro,Henderson,Hialeah,Honolulu,Houston,Indianapolis,Irvine,Irving,Jacksonville,Jersey City,Kansas City,Laredo,Las Vegas,Lexington,Lincoln,Long Beach,Los Angeles,Louisville,Lubbock,Madison,Memphis,Mesa,Miami,Milwaukee,Minneapolis,Nashville,New York City,New Orleans,Newark,Norfolk,North Las Vegas,Oakland,Oklahoma City,Omaha,Orlando,Philadelphia,Phoenix,Pittsburgh,Plano,Portland,Raleigh,Reno,Richmond,Riverside,Sacramento,San Antonio,San Diego,San Francisco,San Jose,Santa Ana,Scottsdale,Seattle,Spokane,St Louis,St Paul,St Petersburg,Stockton,Tampa,Toledo,Tucson,Tulsa,Virginia Beach,Washington,Wichita,Winston-Salem
2019-01-01,89.91254381011842,55.73016458274251,45.72071815251565,70.06196992884136,77.24317681190605,67.09358281982276,37.939654815314384,83.2482293745906,37.77379207084222,77.23097231531311,67.76081428476391,177.51283930928867,58.16408361787625,65.35975635253956,54.10925496540398,54.83837081761246,66.84384948188948,45.867351876995755,51.27811901736472,52.65626964511093,41.0306926889982,52.95578117175044,56.08504204060735,56.54907318157585,47.756755932792046,55.508801407686825,72.6533388249647,48.4962767822316,81.0875846638353,61.70824783992154,56.26688354336426,38.60764654424764,66.12575887454807,73.16598904323773,70.98332836516029,47.34416623610339,54.810317958234755,71.87241872721962,50.544388717898904,52.426292026714066,44.60860384247651,53.409481925248784,66.135228748911,55.393031433373615,67.7778420161307,72.02624403354551,56.87071370559119,73.11228315137511,21.04262150868897,72.24933938985649,48.77082938469988,45.77278256007124,61.67611500531656,60.965460666551536,48.97149102403694,52.164992005963,64.99396665764068,57.97201986228314,93.14204799620511,62.76928758904459,55.43102151811512,55.19506316999101,94.77212365709927,55.072480052135404,93.00241344245771,35.94285092698593,74.70841737864701,38.822610812643966,41.561317428982015,70.3495223990861,47.3870900738389,75.6869519996425,34.163350498038824,51.80431856738804,57.0763854741846,37.78439600629228,62.45922169161808,54.87460320315602,66.278687990343,56.41094342799582,63.48674687907769,59.634190256840924,53.230615478274906,58.01407184449343,70.85412799514839,49.447610233302704,49.362171240252906,49.6951569929326,42.322307978158406,58.15132657937613,57.6967019010568,31.939958523397273,30.75453715004655,60.334793856033706,35.923339973804936,32.59331028210231,65.00198266839256,63.20190795797975,167.01221855811218,48.992353241768406,62.36698635692463,68.28780823052222,57.15357565042837,45.355037069729796,63.59272920432861,59.21553042798172,32.287088768812836,77.49352690227256,40.72872381816726,63.810163160391255,49.49028557841049,102.44071067116188,44.206797896763,62.12853440187405,45.75084662289047,44.87241272166232,42.79201158842492,106.72948429497566,42.26379884116047,66.69131792840224,69.36033782853785,83.30402305102166,52.941766467188074,55.5524048671851,60.343222450782754,32.70047554915614,74.07955490368995,50.39041975368692,63.50751911605137,92.54323993500648,48.020494590708395,58.901276272291966,52.599989669913285,83.55243663086065,71.56093001105751,42.94527867115328,60.324802849689206,48.54001235259225,43.28127328198799,58.025035841112086,44.51713378854925,88.0222582535157,119.41601184818589,63.58667155489151,25.142101947877737,87.03489517814847,96.53500669521758,50.77387335661231,53.06387044482707,48.12078583159901,39.80512258837111,40.34938133598803,68.57902820043269,31.07840171946181,52.641828005623424,55.52855455829288,45.592026516596725,83.32452765437175,37.54638431166306,31.5520625322032
2019-01-07,110.30925503184237,53.140201716201524,46.92695525562256,60.1552820359345,72.62756315726716,62.61003254235808,42.44634616924457,72.7336331765391,32.91216827406658,70.44807177708726,62.514006848441426,166.34102418851694,47.92214166364826,67.37094382639107,52.552236293729756,37.5320577831379,63.80839860781921,37.90985891782654,42.937495768367405,55.29991439917025,40.48838110732929,60.184772647452284,51.533388590103925,61.21930382949033,44.75810720799609,44.200355915058935,72.72177371037297,45.91499172475886,61.69219600364774,46.71207524167489,57.9055486729145,46.56254231690439,50.43042721967642,73.67091832014661,71.69852780444774,41.81677884115608,49.51954201002214,63.69106399259594,51.31024042638649,58.38307686494286,43.714521968567226,59.87741754127654,63.018021105478546,48.51110359695571,77.44288081729184,51.03954021108874,50.63754130748696,170.4859037144726,44.60644991195944,61.94270019577539,51.66845371429735,35.28972649523462,68.19750047608034,59.987610583702946,51.65525390624848,47.434702982376244,58.70847717467416,54.67134375931022,89.17781476698872,114.43449028970774,36.66419073562686,68.46696840388779,107.492324687775,44.913799607424295,94.34202608375685,57.16446669112868,61.95674637455385,38.05368304222127,47.39325209587062,44.695029355045975,78.53333266891565,71.05493425515982,41.091778543165,46.16401008268031,48.78583645284888,30.62453718689678,62.10608723617268,43.844343451925155,59.88595630199172,57.06301714287433,47.62610605038466,33.3997631746202,52.031941845650934,58.9731631481308,68.93189880792279,56.132566800127925,42.49098664211592,39.821569622931975,28.753296498036896,47.7562354108109,67.30690255860655,33.1874665737295,29.52318997580286,62.70775700632912,85.31211742313914,40.5190243528406,63.826364361702964,24.829540447759673,156.35251215090418,48.404394089115016,37.474467189869685,75.72474743592319,55.95920952999932,41.823714297577254,65.3206370383483,54.00170676524703,32.02892386330749,71.94510899871041,32.79775388364809,41.65561838819062,46.510118387282866,95.57178016407995,40.89251504685185,67.90113014917496,60.52161948083665,45.60542237308743,37.78690227704582,105.5755002892838,56.468038508124856,73.01297337615418,65.6406349666096,85.69374282125304,55.90173151121439,58.315396007804786,44.218990675494176,37.576610220858456,81.3975822747452,39.90617352500214,45.466371669946355,96.39123666367477,52.576832472143224,56.088740941148174,45.95054826285515,60.130153992246534,69.64909167790967,41.555402346040886,55.749005021461365,48.60046195721096,31.57105920023131,63.588707848664214,39.894443719220156,71.79575514071406,97.92050672026444,63.23439512127155,38.43530817702656,74.64355267709011,71.85361187169529,44.02708040333645,51.768427954996135,52.61728885836207,60.48051661792036,30.931122247251658,69.01611035858754,37.10248933695439,61.1258222721812,39.37006404941396,36.616350029009155,72.64754723884808,31.38682494774721,39.69549146494898
2019-01-14,97.00856528366243,38.36115456394533,41.87672720023723,54.85746800406857,73.20520630709603,66.18926804681314,44.67623354848898,66.7134219050301,32.996144980303825,71.91149904013454,61.65574717955671,121.11363834318752,37.15006846304386,64.29262770149586,47.92371017223303,36.60082312025936,59.16350408932226,38.98206596723474,39.713948960050324,56.36058084352879,39.48822633707913,56.81817607371777,50.08806500772226,65.53223063301276,45.97854071039606,46.01460243345778,54.670893398934346,44.288192536365614,49.81102366199254,43.583269715384105,45.08035245841589,47.70725894418799,48.6248822305379,71.49034239697481,72.54485496126887,36.43865275195021,43.25861129132374,59.92305898173894,49.62072926351593,48.30141467786664,55.93304678535764,41.71439410222063,59.81234241577379,46.8981111819416,76.0394866402224,60.67354084916098,50.892039567057935,79.66765847144983,39.878572962327894,65.6623816686412,54.88672823250239,38.435432393533375,67.84169329840978,54.874551146304434,50.6514665886019,45.95343167315051,55.52166633784417,50.991000616502845,78.62838643139912,63.984536574658236,35.62724613296625,73.70559778928616,109.1865033458732,46.579375978371104,87.05598267744699,38.443396856110226,70.50531452383194,30.999576550900173,34.39289229863095,30.898816203893666,54.465057247431844,73.7125249102601,51.59203175670744,47.95513585295011,52.884491085649636,43.90877511621385,58.81328019077436,50.947265328810005,46.023614632527675,59.29443711927822,58.16689778898033,31.62822639994401,47.780216055455114,58.31032289646343,65.68429142912387,52.357648999133566,34.65728965630468,48.996268268043345,29.133886291412484,46.13007581882767,57.105006407324616,29.390496813274694,37.57825643173079,45.004077794051476,23.36615854872359,22.095859684820212,56.63798322958501,37.14027797944458,123.63298995506146,49.89960802744201,40.30150489547023,66.14882462297362,56.58955591842224,34.40205576562509,69.307092495202,61.16174297707678,35.72620464346965,73.67419159747384,35.31352699721053,37.94035058825721,48.43082505515114,97.95525480725293,38.96795616615634,42.819581606587356,30.64685940984612,43.25325820085845,32.330552511059736,114.54810781817112,42.09987250648637,77.80103888144117,63.25027774839357,86.95245770766476,50.616621157804566,57.91899001003523,44.226559727145215,36.977541757104966,82.0473112420743,37.08612140197553,36.946374283729405,99.20754472951836,47.321929312745155,55.01938161941896,53.88524915881833,65.17664002074096,72.0623866991327,39.1441285148415,50.334888372402524,38.57388444999931,34.199591760810044,47.23018446361614,37.11324881681206,65.47770872790304,108.19106360654624,54.73511038874522,44.514287160844916,75.77409506816277,78.27969257391021,54.99845018747532,45.89907337113325,51.941344447932025,44.63269977623909,33.493408954272596,74.60772129312791,33.63527956188294,47.935400635405024,38.55536170442439,53.16781935973866,69.35572299792285,31.116864135546926,23.562290190842514
2019-01-21,92.40165042190179,42.22453961185373,46.483604230962676,65.98525074141062,72.75612738628455,65.872856680262,44.48888127466718,74.66794169398511,35.719587015882915,78.30403749677761,66.88834363667318,130.24532045145614,38.089086384894436,68.70169420911161,50.68522137692946,36.51426848028403,55.734064394817494,39.96667367976366,39.78296683038626,56.23111031887214,42.900437342366686,63.201785722804786,50.51792254812865,64.87844691320751,48.21977357252799,41.990847542475215,62.58310976153971,45.49438269110678,52.92352606748773,46.9386086393414,43.72624798897368,50.32272693166057,49.4634504931475,72.57095796315929,81.24888100176263,38.37127690223647,42.29271273228522,71.45588673481423,51.72751008979354,50.16770502231074,40.46388960376423,42.8556984765841,70.4251583021386,51.89687370363146,75.00896831569561,59.35322151811146,51.954008902196776,162.90402902458098,55.055503115547886,69.5350008209319,53.46564685410431,37.06805703237767,65.2015831147713,58.64013324080647,53.31287517500677,46.74536852356405,57.18109968925795,53.14778766972832,83.72987275946652,106.53586702344586,42.54326867951197,71.6848755942708,112.71480665189402,54.07932818649984,83.46030086610077,26.318367618646175,70.2067523105511,35.698695128916405,40.09823681430682,33.50796031279372,62.673059721706174,75.07700311769571,42.07744408080007,58.00405178721305,53.37542075513724,46.69360407680364,61.882741714080275,48.90491298350775,46.242474072187306,57.45512220661822,56.27446606754457,33.13772981305862,42.180681791389816,61.642890461554614,75.55879479585766,58.00887678077941,43.59850747994285,49.09895313088672,30.421423213029467,48.645917810487425,64.60461847695524,26.622567157642692,32.166708354629634,56.15415725969051,67.12194744724604,24.470780946222266,61.918165573192,27.83268395503863,126.51642794110515,50.41382429314893,42.803318225440954,59.804778646359914,36.88949240153377,31.84665080689071,41.21596282958311,65.63371426652012,25.381186823272238,74.13092326726401,34.27003725058593,39.81222335047078,58.7314743598964,92.5344114719211,40.012983607518336,29.53304981602821,19.325360216640608,43.96762085421806,29.397932261493448,121.86959950503937,49.650241988864096,76.94819598828862,76.77246196896049,95.68858148162121,49.23767069665399,48.571590554615405,31.704640159959908,41.30526686685307,71.32423285207639,38.94488372821617,46.852705425437,92.18128606812269,52.32604438166078,53.191569123027115,60.04779437554585,66.86544805760887,83.08294390099877,40.987698438754634,42.88989403945425,42.10981670282911,35.61308280577115,53.49681296745339,40.11942782487424,72.22334280619019,106.9888889775696,58.477023897327605,35.598089101629455,93.02306733616257,90.03135136387691,51.311845392558524,53.61726834188025,59.78138261378608,67.84655499899446,25.4465935038894,70.78332089959575,34.198589994494554,34.98857113777833,41.250606021965325,44.92494297632522,76.9145004667307,35.15262461312023,38.08079048339325
2019-01-28,106.5299990896623,34.6686588786394,44.26862788713061,83.54816146091753,74.75663060153391,60.87244648900547,38.513318756731024,66.03181376293368,41.35299452089213,80.69557792986578,74.2277886009674,112.60232920037052,39.37143222098252,59.67858283774191,47.06248178904982,38.90961915267437,51.88521733003656,38.24851228956807,36.29983297789737,54.36051190554818,35.33172462765437,67.6057485655492,45.74510565403025,58.68568466941413,42.724815875685344,39.739960201431884,55.058576237967365,43.102318051160495,45.878586623047504,45.373222899991596,51.11525788861569,45.4709133131972,55.15920434947956,71.88609090798488,92.10624213863224,34.905163672511975,44.23425715602081,65.0730370608395,49.01334149735853,38.40053363922268,43.3406548178555,40.89242614198275,55.327896100410996,48.79589109990215,73.37292051196586,55.78422484713389,47.35702525179782,117.62007663697563,42.869425167986094,63.32108935225437,48.80704835034974,31.925721993081734,53.679553573211315,55.35072219918588,52.25932891357949,43.82887374158514,52.77331767432817,51.13381614372607,84.30520779426301,78.01030513809916,43.57108701680296,70.8753502435727,110.88061249364289,40.23693403186293,70.90782730630093,16.340485738926258,58.46102110798338,25.009481055525647,38.44170867310072,31.214577136806632,43.521517001828975,68.75565647149243,33.39195464768957,41.501637194444505,47.04152276893481,31.09329126593132,56.25918141757131,32.19520353974903,43.15145951939623,49.869594411536035,52.943329477532,33.76070368426876,46.719946070479324,54.57658646819672,70.72080262617735,45.27221562962474,33.640525210709264,41.13242688617208,38.35142633879058,45.2653220647607,64.14502718117049,33.263027102330376,32.440692508472445,40.56899841770087,40.48038582600356,28.275138155956093,56.72537992551806,23.545448634065853,95.19520170987265,47.84395126896959,41.11435005647027,77.50918430050794,38.84210163769056,23.720059515063546,57.88894558659248,51.4959116563051,29.773404926487967,77.42614103759323,27.821209454489235,36.34048792919963,42.183175666485006,94.6141558641441,41.83129801922392,33.26062106075613,47.460077785974256,40.67038029352363,29.680426088524786,106.32984139750141,54.21589084023493,67.40413528704346,70.45282068299576,90.19769524165841,51.67785588795226,45.12351577140854,21.562254486268753,26.494211098321408,72.14405656598616,35.51839910165753,40.05613268828645,99.58887966749904,52.23216461979225,45.10287076679557,49.857133250746614,49.1805856933694,70.78121059053424,44.160053411650594,37.538351408237325,40.55101168800817,30.44934525865682,45.929287113130684,35.902605435590125,63.472145624391565,107.11703981040114,49.079044214013656,46.26579637275797,71.31252458295512,84.90856509273567,58.944979058651974,58.49536949203912,41.30161178977803,60.04829862870592,21.236070072582084,53.990477504984725,28.944130541000682,32.936968403745034,45.41034075683426,44.70885880901145,71.74232631764829,32.11617449242438,28.327262807220748
2019-02-04,88.77036073277344,34.304596149463364,36.40934158010134,48.23966073234293,62.30463691800754,57.928059712817294,37.605020198363725,62.451850599908354,42.570929408411736,65.1381625061634,56.513601135065954,107.58515047106873,34.04672356308159,46.603032861112176,45.9492213007401,32.163327844325146,47.53808343451519,36.59988543453979,36.183996420230606,49.537390147380506,33.39035920168861,53.19866575229097,44.70799235025735,53.839195396980784,38.87360261075915,40.23563055656992,49.80903388633799,40.03101634080193,46.26802618721776,42.897449038249285,50.963701535468616,39.99721229970972,44.39843406907488,62.41563985171445,62.82071535872314,33.42411833815666,37.83448991214944,55.36592315274449,47.99969735350912,38.80494783344535,37.00155231689548,37.32845912543149,46.131925813334156,44.02226931668623,66.60778840118759,51.1647109044409,44.05441825014965,55.73612520588812,43.131202520802724,55.34728164097828,43.058856274624716,32.02507255098968,55.45580320625283,48.24121410762121,46.722358057762726,40.29588034594058,47.50640435813483,45.620938019616986,69.60216894131923,47.270536519666734,41.123374821691854,55.38288896721552,83.25204208460968,35.85227645826667,78.82458042833079,31.53485122527546,54.905102618008925,33.30999045624348,34.78002779400905,32.51767571658293,43.67716631761944,60.080395453870366,38.52072781205933,39.42785914043494,43.42124893357818,27.459680935121284,55.99339793770661,35.7437588721745,42.16433613853314,39.93809465354076,45.46892320730528,29.841572191002086,35.849874990236756,56.20315349051713,71.66966794482322,42.006386773763424,45.624761629323466,39.78578630669049,26.94426958735196,39.18734005864255,52.80356812741185,29.349485854508977,22.732003722670175,39.49014395911648,22.090499457340197,15.640297364471298,39.31927046923418,23.71373338342381,101.11470874480403,44.33731015339821,32.757451333565164,43.4848285043261,37.13173485362199,30.19149230808889,40.55632613644495,52.67072833597048,19.39060573284353,65.66739044068463,29.596387661409498,31.874127064987842,38.72012591819422,86.12163074238312,34.05576875387513,41.017120716185396,30.63809380620212,45.054285520164974,33.24955550338497,114.0642558987282,42.94370136179379,52.600997870841596,55.65072491922228,75.47805047424042,52.231084159813506,34.51663409983592,29.67079810252385,39.341502354430304,88.06255474725191,24.734108312557,39.21815689626717,90.18509196806141,50.11365872641996,44.844787978059166,38.96428802585104,53.87729704334307,60.59659922027228,35.61488908603653,44.272816854488475,41.59978160509103,23.27251787413653,54.297999828680936,35.37618171066078,60.71251966553326,90.65441571411631,42.72074849320096,32.4549825633635,75.57491495291039,71.80010467746722,38.62893859930684,46.488117478430745,59.34658056910693,66.71158735530328,23.76551282075805,59.71447385786702,21.68364554394781,33.90900283293461,39.278762339387924,46.90249765462111,61.02232454000802,31.228942736364928,29.035821672178496
2019-02-11,123.9971116806168,41.77874640195717,41.81242387944211,52.263046538922346,72.6878481930191,63.223071934873154,46.077137076910155,79.37302566294359,39.269064448069855,69.64950646454157,62.06753247241582,127.58748840326523,43.62921897562417,61.51352539585742,53.62063432691964,40.45506381781621,54.63243532473864,42.15230354457528,37.89928630156884,59.518557609453595,39.761357217695725,57.902758810187244,51.680248565106666,57.95608330616876,44.301093701066506,43.46186601271623,61.42366125540805,46.87399372665546,71.72330245452895,48.38485093977442,58.25845819536541,43.79659105913181,51.63606624101033,71.73675593199633,69.83694404504473,39.252579306909,43.28735832651304,61.78949450853923,50.54591051837737,40.570460698165576,37.86717650998938,42.70389125853133,65.18990866377385,49.054488766190566,76.80751235198605,70.54670942106884,52.56350697786697,149.13541610919071,36.778033112651094,65.9444984529867,52.816705901704566,36.93833786082745,48.97746987898729,57.59831167055936,51.58208452215167,47.31821460509898,56.96781469004919,51.63368025825413,84.04491462955824,94.85293840367814,45.98240195667621,64.33531642417263,112.10332998344333,46.74380700784243,93.84507744329956,37.1650287217946,59.1649888382856,29.834440009480314,41.35809107177322,28.84650942023655,60.37871059293857,75.67364602078644,36.177371802661625,40.12405058365752,56.97559014213164,43.43599654651639,64.17680993227505,33.552627444862395,44.658108898790324,48.2192873513165,66.48460365373539,36.940791012221005,45.69096133580248,63.97856467120484,65.71527421517311,45.98306631738104,51.648776251160186,34.152989645786555,48.339479415610676,47.141602171397714,70.85351377527887,29.83438727480639,21.89568033274179,48.77701841611264,75.32087742063993,21.691872549416804,47.333060100863094,34.2952960639044,117.24443218945801,48.74565299827956,36.39557961766829,73.81634545505473,44.77212573412532,28.90457847609817,41.04572950254507,68.99911102643998,26.221697724224782,78.13309443295636,24.004007469644108,38.12372773598526,45.62978263050421,97.80093805135643,37.13728785772877,40.73826625968898,40.62297092065419,41.52327488055498,31.98211223938039,112.06118453960276,49.86830683479085,59.67814183192144,64.57827601849277,85.82837721206234,47.66685130933611,53.16882901860821,33.84510888735959,32.48038923191527,86.09878977527956,38.71263344630307,46.867870253876994,87.6889408880871,49.50171619043354,50.46003258575444,51.38369432599053,59.37207985598052,67.85030831876941,46.35665208858614,55.46219327439759,37.29238177414119,46.599229711781966,42.559600625118655,37.04396990847311,70.15271722567364,114.66876710241394,52.57325573550735,51.13436087658607,75.8540511974732,93.75303795990372,39.87112770220129,46.237065706836894,56.41377236340632,59.234967535578406,28.088188854806692,73.6200523939932,34.93707334718811,42.92319574181253,41.741717416863615,46.63508813642168,80.60408711099277,34.92119573317638,46.8401901130916
2019-02-18,99.23209072249728,40.469218042891455,45.40931876916858,48.528878682160894,72.41020631414584,63.367686642267024,42.563515976779534,85.35591844863238,42.54360511863301,69.77834900247254,61.91606542160043,124.28041131075416,41.83459716071029,60.04856886199236,53.74999714252096,41.68355390628121,57.72465557470343,38.59543513335817,37.873318735452706,62.86387473131608,38.34891556864539,64.04640866093855,55.562941798144934,62.80750343269121,47.84324195218383,42.62974495886933,55.491731533802316,47.84524762618231,68.23972512187287,47.02539784356989,53.8000746147064,46.14995417489372,48.02352220657653,69.43928139775201,78.43222007001243,39.771136632603785,45.88100076197503,69.24253586802323,50.0004623364717,31.67161245481156,55.65084966946882,40.80901897488287,68.5947203474239,49.086385213451564,78.84814331865739,70.19991883327741,51.107122661766226,193.43900815556012,59.04412410223182,66.42562470807863,51.817730099172465,41.27601255164088,70.2068320681523,59.41485689465716,56.56666028939414,48.18512636196298,58.020150351528784,51.90088815489984,80.01995793427668,112.55531030518584,39.44309457794961,73.72972699703251,84.31928280635735,57.00526825491931,81.78387004146715,72.13992006763941,63.142714073546905,38.11377376280616,36.90223568478024,28.23724727549329,61.7679594777644,74.95674862642446,46.71858276935272,50.87853533166714,60.00937865197349,53.225454899014004,62.23281410784296,36.17603464292244,47.250835328443834,43.02029833258157,69.12203210728225,35.5899998561122,44.16949793435749,69.89668205579764,66.07500651455038,54.137325574218494,43.24963397948901,45.14383672870464,38.001986226519215,48.352901047918785,94.61909126220385,35.73039164198771,36.31964126477149,60.3285298890977,37.640517413117685,23.620670145888013,57.951005605390094,25.38444954294065,105.51303249878326,50.11741102843675,41.04579800624003,79.93986713519837,63.468936685241566,46.845638228794,50.49272115335964,58.56781960033582,22.068212809467603,71.73756166206286,28.37924509298304,43.134278251305645,36.483837624135056,95.70735896966428,38.080207553036644,42.997766843867645,36.2459815378186,45.501031262553816,29.666847047758893,105.1458351392562,51.37238123167739,66.16126381721415,56.06453579494007,95.08492783440785,42.87775360397272,45.65731998610443,32.00390183050203,41.93417856226071,89.38963067903889,37.74562778861972,47.65246827579912,87.0418853770968,52.92332755843292,51.13229047214795,52.03619331068565,63.093518320109006,82.25163349435182,48.71926605554839,49.6399243939133,48.724280370720386,32.75080677118114,44.558020959625566,41.169076605152185,75.38859213009937,105.438640747169,61.56058765890319,30.295604943052417,59.22513310887046,98.04957809667243,31.304346892136735,47.219902891464365,47.95436647920821,54.57717057711354,42.74288320370596,59.15096361786808,25.5780587411598,46.0549107928322,43.206876359014494,44.31294831001155,82.89892400501205,29.855369195085643,37.24763520764208
2019-02-25,123.7965176445578,43.41542673600328,42.99985866015867,54.259456229723256,71.55058930820351,65.5535276004443,44.104605897142285,74.35172428054274,40.61240079356279,72.08800573319087,62.28312301922789,130.38659454567915,48.98632106706571,64.07803271671732,52.12161683147322,42.734058499187654,58.14001350777997,39.87550629636017,42.082479225861455,55.66666410386329,42.654920083245074,45.99722799150512,64.9223230091817,63.44072507047803,46.92925159727556,45.337465947515255,65.94229203871035,52.59046661639433,65.84448026302815,44.38786589653049,60.09939917611428,47.92929515600268,50.150449624889575,68.80630593736707,71.09492387281037,43.086041167257434,43.37503532475613,65.57894102146739,56.015147769584544,32.077523793995354,44.031108765898,42.167154499736796,73.38177933255237,54.13677286765426,77.01687907073538,56.962421690514965,54.83324546675141,158.53551428478985,65.75926235463712,72.79585662486517,53.906653806353425,43.42818491782784,64.00841307156307,59.741695298278,54.026390020409025,50.66694414940365,57.78342440089484,54.404173815338346,86.3946592290827,95.30651903939261,37.27580536091981,64.88276491106654,134.6898676767045,49.244003373673884,81.89552061149602,54.48885484588157,60.91103426613948,32.240096879199875,47.56024662357827,39.03412309107273,55.088266668046245,75.95278413302697,39.646808386482356,32.672842891615076,52.9629316657323,40.95842913396318,58.351306172050855,52.9572463237809,43.77621213558378,46.19309299321369,73.32999616842278,38.780661379637365,45.447462830805776,65.35297510493189,68.58435833901719,59.068407633601026,45.195388665852384,44.264695949495284,40.90877468086232,46.97955684990204,83.52592925807073,29.530414377358397,30.087248592946263,51.42663272628185,40.105128210406704,44.78976357262522,50.043938833354794,29.42754831886562,118.3114365506797,49.725364996742705,41.08199868089122,58.3240299383967,59.97219009165161,33.425896420916,70.25257064269897,63.57137985154065,31.512609075361066,70.52303940525884,26.51108459777593,43.00422350170534,46.71841714656858,96.32332006850824,42.59414629322678,41.494793341260454,73.98835087795933,51.31756430917004,39.09457704486671,112.44230001361237,54.21345989108384,62.00672559254368,74.7280122118224,87.26318815594911,44.40665071006211,43.72648040136768,41.53788414217383,44.0585422766217,85.6909454857897,35.850689753859136,39.980479892669656,91.02427293988652,61.378265036822064,51.82589131346986,55.859103030473975,69.01483650860351,86.04665149683771,45.92818289575066,32.658394759134595,49.51562150261457,32.00330449229887,56.42558953304197,35.08179733530351,74.24872555243412,112.03327175071915,56.46471771241418,39.04104918516471,82.35287825396671,96.65769602660471,61.980060748342886,57.95426440541871,75.25647397793985,52.8814272069681,31.219240771713782,64.87774547167021,42.75781214664648,51.10555581830562,42.87046568490489,42.68429415232253,77.44373156579564,27.852715778500986,36.84446250721346
2019-03-04,117.22354346932356,49.796891032752455,41.10735941776763,57.384885426808935,70.52910024406059,63.224341691086856,44.584571646888094,81.48662427399316,37.954729313325686,67.9431905697934,59.68282696760786,120.40869572002698,43.6254494637026,67.92023623688343,50.53302401652878,47.88377362511496,79.31556689897383,43.94541666974101,43.418996603088395,58.77466054490639,41.85425322572444,58.237565425661344,62.85609224196161,64.45995733733206,44.5818935072727,51.9864914487834,59.26721218472858,58.8652562846719,74.65452809445692,57.933905598701315,55.096145640641744,45.320915490031894,52.2829345604711,68.27653008861029,66.53324326709954,46.141068826972855,40.54557915078769,60.26483078109138,54.58659084624572,45.529580969478424,53.84311824137784,47.38728246990171,62.39270113212639,56.33263103927617,78.36951744341192,60.89901746551672,59.2536271512749,256.1535832692736,57.30444682168758,70.36524806444325,48.42900320266892,44.48327489301129,62.16521602149739,62.5169269060107,54.63140539479861,50.27285321014394,60.140829999313674,56.553349445479,82.69605061762577,150.84158211937603,48.6431033557234,64.82844475111597,104.95234239031342,60.86720081742681,82.40256832921392,37.42009232858717,59.137887398119574,26.40971827743455,48.36795456974104,35.729163245624825,49.12231214043212,88.15032439097156,48.47254508009213,31.150040362884553,57.56655111459029,22.59826817755628,54.80967202605216,35.980915641450025,61.86364421868355,52.51795825844824,46.93933907612009,33.800729808696545,46.82490113797596,59.03573267750973,76.59308779284983,51.777141005903346,57.43385288545784,33.20495099326076,24.68270503185528,52.204069035760604,103.35705318203352,39.34977669877797,27.982192244826013,60.28037033245738,19.497533983204423,74.94926204243663,42.30990573916439,34.42760337445375,109.19867088941315,50.3469221624005,40.84309190914257,76.57672486387219,53.80675721179096,39.19479259220914,46.025132349449756,46.6283271549266,37.78736529458313,66.20626724953581,30.431944994321064,60.300594202300594,60.355193686347974,93.66144648399107,49.168521958121005,68.44215220080348,75.06545217338183,48.8895094469586,57.71009354999633,94.27601701534158,45.31973514824087,66.68809867594038,76.43319871812302,79.95589522754591,57.413575595174684,56.09589517594496,51.11110209039021,47.595955087948816,72.86092202695352,40.732941985441364,51.22202264316662,83.79399039677772,58.63969526003184,45.38861519383868,66.39291159557925,87.26454782918259,71.51439935862116,55.245612955173605,44.79268818103549,74.13786602106369,24.79957549086954,52.27169833766597,47.83104143131361,68.11242317318472,95.51296431508194,55.691616296782406,38.85455783908488,77.70634864126478,95.62458886650188,54.79042958292782,61.894167469318454,50.34883509942292,53.23993868218112,29.623235836751785,64.36697464215597,37.67603324535686,75.79318278985834,28.471120152012443,54.863649362167166,76.03748707940684,36.77078416648879,55.0731720762591
