Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
2019-01-01,90.03571167835146,56.35413720871199,45.626835807178665,70.07074413233079,77.2417388169379,66.5415266158374,38.04140823708757,82.3403603579332,37.752699574642996,77.30016869074751,67.8144398961537,177.95138368336092,58.244620743261564,65.44022693808625,54.22729572374281,54.795129411737854,67.3958124895618,45.82221272700193,51.321208007306524,52.550729637131646,41.162300361111186,52.905604599080476,56.03251313314412,56.294566101186184,47.90316534470163,55.83011773543515,73.62768576648507,48.26278152470787,81.20816168082357,61.77710580437437,55.809067886425666,38.647490049891566,66.10411923080136,73.80293692426181,70.9876068985088,47.30236188004511,54.99207366208849,72.35073923320397,50.415018732791445,52.37097193168472,44.605364201979334,53.37075182074874,65.84745801020566,54.90833885490784,67.7411591916101,72.1019658304087,56.62071401434718,73.1122831513751,21.359183671657966,72.41980349183943,48.88604498357426,45.601355253747045,60.64452267776318
2019-01-07,110.30925503184234,53.421718954861376,47.21499174419033,60.16236500489479,72.61241035530304,62.248007619734146,42.535279488475624,72.3969824855378,32.87089615728636,70.45729011404266,62.35128196358998,168.54694443059026,48.50395803256088,67.41278584710663,52.37623709217799,37.46761188104305,64.58347650026452,38.110191023857276,42.85615276769158,55.14858813949346,40.91922870535914,59.390849963186895,51.489550287598576,61.07675171231199,44.76884612214286,44.19227094545185,70.17699835753602,45.86380724252297,61.62692219767378,46.73614202310347,58.00485399741377,46.815836697920744,50.4845198116891,73.82817199212654,71.55542520260076,41.75452513351028,49.49105866877686,63.83239078079917,51.17628058645511,58.05167526613472,43.631066556891696,60.07168547128045,62.837303874000675,48.504623214323864,77.45804146143143,51.10743334752276,50.39264576877969,175.35692953488615,44.613739480327624,62.00497072247833,51.79995218168421,35.25080260314571,67.90127916919691
2019-01-14,97.0874722969141,38.38281137191811,42.04219074618653,54.9878265795056,73.25581194319808,66.13334245351386,44.66384171056333,66.93623204600235,32.99614498030382,71.9336732852897,61.64569460661935,121.38513058151385,37.873266360795526,64.40481116036506,47.846817935316764,36.64101253966074,59.828523900521944,38.93576403199426,39.72156040265867,56.431413853607815,39.39930790233666,56.72210055736335,50.11143602107395,65.6199300344218,46.37353264526332,45.94469879516832,55.279076706194054,44.151308544054764,49.48664166502387,43.79351872380202,45.19674549324801,47.714026972946264,48.55795418811571,71.46914552518874,72.36035689688337,36.43739293203672,43.31625613658209,60.253908369951205,49.56044137126373,47.58911687085337,54.73822539252433,41.68861692840564,59.905234102711304,46.66551102480884,76.05082822185713,60.65387989154214,50.8756032550484,77.73773198495412,39.51263206725313,65.61699622687831,55.003807621226414,38.40535700547651,66.84737577460955
2019-01-21,92.40165042190182,42.23647668182786,46.34699604869872,65.99155842382697,72.84214117202994,65.78368905654992,44.37259488040789,74.32219807295505,35.666363633389565,78.49760521854715,66.9525167981562,129.59692306295574,38.145707273358106,68.69216454951207,50.39940356846779,36.58388662085332,56.12785889706612,40.041528092362476,39.770266355244836,56.26266790028281,42.71229996058149,59.389292040693604,50.54792961384369,64.93671859379488,48.44847829077794,42.01936985906185,64.16820318256897,45.373099973095684,52.364244512160525,47.12055497216265,43.76659031513482,50.40050725260501,49.63175479192743,73.16289409330024,81.19032568339905,38.34962153088485,42.668143018366834,71.48102172976061,51.586870220580124,50.28819687588709,40.10198578775369,42.92311014435907,68.11175735171659,51.81648223649316,74.98556534755437,59.19792849615837,51.894973722539596,166.40585527015054,54.97832192526617,69.54362968542212,53.59234181718778,37.22948328513387,63.803484943189105
2019-01-28,106.32007297752007,34.62840354281531,44.263199034326924,83.48842676275821,74.76140396958647,60.92292276029116,38.332099717494664,65.81371058534427,41.31988755910281,80.83575482881314,74.21773098293558,113.29382134449561,39.389839709760764,59.6236440236674,46.963823066915786,38.89067351979757,51.553247152600164,38.219379551938715,36.56858526646188,54.412451645431716,35.28878342641904,67.62951272970885,45.823719469406726,58.626283079872465,42.931917012839634,39.60864021338156,56.607961957089536,42.98398133971775,45.81294608580253,45.682627716206426,51.04497403640296,45.77398787586135,55.225406808163356,72.06985377012637,91.8746434047227,34.887384254426266,44.20440207600184,65.38311038483306,49.15877466991385,38.45202231023165,42.82654460273848,40.82668143218138,55.41899677432208,48.63359833264349,73.40088783789484,55.994805914721184,47.309373535095524,119.15676684629543,42.99512453392778,63.285108967511455,49.08795893463395,31.890441585342256,53.51398341604392
2019-02-04,89.01148391289443,34.13475722332711,36.39518747713798,48.44271904576592,62.38522362294673,57.85395231443207,37.62420966939016,61.919899673542204,42.57173680314773,65.20784948177392,56.49260815750124,109.48316435951402,33.99928267588169,46.92691572388238,45.70825888683535,32.39734692020323,48.21777835389788,36.583956979570885,36.142485993843316,49.32464761744493,33.53106327970563,53.26421614242574,44.672365885546945,53.57139257181625,38.99879392372532,39.773555852083476,51.157603023938265,40.03248784730945,46.41657975801558,42.92956250820993,51.0283983562488,40.02975689843104,44.198150835625775,62.33285317217493,62.63571947304148,33.408007280035875,37.85713184032256,55.34466548500697,48.01107112367592,38.92062990082797,36.977710778027635,37.02427302380749,46.177587087615464,44.04135269446162,66.63676789796483,51.17707374305538,44.063652186265266,56.60752537212512,42.967369589673524,55.26663666294947,43.12059996773827,32.01330965430397,54.59470383786127
2019-02-11,126.58716991113992,41.811119852948416,41.79556611810729,52.0293581957452,72.74058234209993,63.13899658104693,45.8309025561946,79.09417169282067,39.269077418663144,69.69816648807247,62.002517327827746,128.9757553535476,43.70341035041829,61.211527372610306,53.464301507657176,40.487629635041195,56.02798750439186,42.03490190890674,38.11896692448895,59.478432025307086,39.951521694364494,58.07664788965684,51.66647813329409,57.94495986472382,44.388650049454476,43.50391351293567,62.711630342814495,46.833923600204095,71.90270771331548,48.21941458443355,58.35426721143467,43.39148101640456,51.69227343283514,71.6993333370458,69.64236678509359,39.28906497170028,43.57076319729102,62.168812753630306,50.646774245061984,40.56149650219631,37.88176313190973,42.71164215516761,65.27380489193575,49.239511862731064,76.77849012123775,70.53330439875425,52.58637310944476,131.01351896801125,36.68268581114751,65.81564085072272,52.811239825470025,36.9198375260525,48.34408295659728
2019-02-18,98.98445050243056,40.42270789110596,45.39189269683548,48.51001966115288,72.46633222261934,63.56156596654715,42.59249199318765,84.09704836497914,42.510734497236434,69.84499645352237,61.85969889574793,124.9548208549097,41.939619263075244,59.87607457465744,53.54272304621769,41.81522168597935,58.33823380059837,38.39139002312704,37.92431084330627,62.88466103200279,38.48781165244384,64.05627865119484,55.29315626776993,62.96308641266778,47.989423743520234,42.65214232065195,56.548551041540186,47.66753698177846,67.47668319659266,47.03809077872996,54.3610092749268,46.053948318037676,47.564744269762976,69.64254969457531,78.36158654113149,39.756777835481564,46.15775817618952,69.72409928322831,50.026962767020486,31.75317460703258,55.531929298472996,40.82798395122651,67.91936293888173,49.11476229264222,78.94790502088688,69.67207743943635,50.97397753605008,196.07321794942132,60.906268933207016,66.29625030360609,51.15857662987541,41.25382483570858,70.014867600626
2019-02-25,123.64196518807273,43.42829040996377,43.05681123788129,54.396025152786606,71.70387910239367,65.508539144649,43.98648855280338,74.36356283909706,40.57160242829831,72.09524351519713,62.08205403070783,130.94766599469207,48.773462868773905,63.699417356100646,51.988009139534626,42.68930789382787,58.60474559939877,39.92571090923057,42.21135654789322,55.893084652070115,42.725184260686405,46.18423276991496,64.60523761474593,63.29529161681767,47.231804456255205,45.26229001011567,65.83922857471951,52.660084714473264,65.88920409746262,44.207515400581,60.337741654023766,47.9515678582498,50.194511548236136,68.56594025629585,71.03828086979571,43.10759605743877,43.55117742377892,65.48516510229152,56.084377246969616,31.740988623944407,43.945268278271,42.183331259642486,73.41456304174773,53.87177313447287,77.02582081138321,57.14194630197025,54.80310144545085,161.0519510194691,65.55764198739473,72.87099004207842,53.33005694498434,43.34171011856901,65.09851582718026
2019-03-04,116.92219759922247,49.89284909434181,41.048920361071175,57.08144531552471,70.56186313012418,62.723853025572865,44.58344940654394,81.73130275798641,39.57448752252272,67.96003302672634,59.574438271980235,123.20066585673526,43.78988534664544,68.17307046440726,50.55076909523419,47.89572599108057,79.1145016671252,43.906394722400336,43.67446468908256,58.75908668102569,42.2596565684505,58.23756542566133,62.83918637577089,63.922083093739104,45.07124432043516,52.01653773630415,60.832937403895656,58.6743479551374,74.54196205038056,57.358790709778205,55.25748135262019,44.97130779604151,52.282934560471084,68.53016736331412,66.33354873868072,46.04143727073756,40.18537558118944,60.38172965850032,54.469530025574194,45.55042332327648,53.75642509748701,47.3939802076419,62.39270113212638,56.17269146226556,78.48285755256683,60.69114955917782,59.34071795063776,212.1183491437196,56.89799077419831,70.45089026422431,48.408152164727426,44.81801910009926,61.81597323485977
